127.0.0.1 - - [01/Aug/2026 14:33:43] "GET /test_backend.html?cb=1785594823 HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:33:57] "GET /js/firebase/config.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:33:58] "GET /register.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /dashboard.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/dashboard.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/firebase/permissions.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/services/memberService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/services/errors.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/repositories/familyRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/services/eventBus.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/validators/memberValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:02] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /signin.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /LawalNG1.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /js/db.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /js/firebase/firebase.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /js/firebase/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:03] "GET /js/firebase/config.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /dashboard.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/dashboard.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/navigation.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/firebase/permissions.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/services/memberService.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/repositories/familyRepository.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/validators/memberValidator.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/services/eventBus.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/services/errors.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:09] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /LawalNG1.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /js/firebase/firebase.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /js/db.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /js/firebase/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:10] "GET /js/firebase/config.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /tree.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/tree.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/services/relationshipService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/validators/relationshipValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/genealogy/familyGraph.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/genealogy/lineage.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:12] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /members.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /css/styles.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/members.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /LawalNG1.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/navigation.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/db.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/firebase/firebase.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/firebase/auth.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/firebase/permissions.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/firebase/config.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/services/memberService.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/validators/memberValidator.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/repositories/familyRepository.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/services/eventBus.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/services/errors.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:20] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /member.html?id=mem-1785594855436-790 HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/member.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/genealogy/lineage.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/genealogy/familyGraph.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:34:23] "GET /js/validators/relationshipValidator.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /register.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /LawalNG1.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /js/db.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /js/firebase/firebase.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /js/firebase/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:36] "GET /js/firebase/config.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:37] "GET /register.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:43:40] "GET /dashboard.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:40] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:40] "GET /js/dashboard.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:40] "GET /signin.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /tree.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/tree.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/firebase/permissions.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/memberService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/relationshipService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/documentService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/mediaService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/eventBus.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/repositories/documentRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/services/errors.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/validators/memberValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/repositories/familyRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/repositories/mediaRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/validators/relationshipValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/genealogy/familyGraph.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:46] "GET /js/genealogy/lineage.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:43:47] "GET /tree.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:43:52] "GET /tree.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:44:48] "GET /register.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:48] "GET /LawalNG1.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:48] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:49] "GET /js/firebase/firebase.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:49] "GET /js/db.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:49] "GET /js/firebase/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:49] "GET /js/firebase/config.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:49] "GET /register.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:44:53] "GET /dashboard.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:53] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:53] "GET /js/dashboard.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:53] "GET /signin.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /tree.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/tree.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/relationshipService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/firebase/permissions.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/memberService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/documentService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/mediaService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/eventBus.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/repositories/familyRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/services/errors.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/validators/relationshipValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/validators/memberValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/repositories/documentRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/genealogy/familyGraph.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/genealogy/lineage.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/repositories/mediaRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:58] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:44:59] "GET /tree.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:45:04] "GET /tree.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /test_backend.html?cb=1785595554 HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/validators/relationshipValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/validators/memberValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/familyRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/branchRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/timelineRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/mediaRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/repositories/documentRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/relationshipService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/branchService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/timelineService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/memberService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/mediaService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/documentService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/firebase/permissions.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/eventBus.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/mediaValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /config.cloudinary.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/cloudinary.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/uploadService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/imageService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/documentService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/firebase/firebase.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/cloudinary/mediaManager.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/firebase/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/services/errors.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/genealogy/lineage.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/firebase/config.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/genealogy/familyGraph.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:45:54] "GET /js/db.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:19] "GET /register.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:19] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:19] "GET /LawalNG1.png HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:20] "GET /js/db.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:20] "GET /js/firebase/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:20] "GET /js/firebase/firebase.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:20] "GET /js/firebase/config.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:20] "GET /register.html HTTP/1.1" 304 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /dashboard.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/dashboard.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/auth.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/firebase/permissions.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/services/memberService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/repositories/familyRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/validators/memberValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/services/eventBus.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/services/errors.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/genealogy/relationshipCache.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:24] "GET /js/repositories/auditLogRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:25] "GET /signin.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /tree.html HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/tree.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/services/relationshipService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/repositories/relationshipRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/services/documentService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/genealogy/relationshipEngine.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/services/mediaService.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/repositories/mediaRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/genealogy/lineage.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/repositories/documentRepository.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/validators/relationshipValidator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/genealogy/relationshipCalculator.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Aug/2026 14:46:34] "GET /js/genealogy/familyGraph.js HTTP/1.1" 200 -
